country,iso3,who_region,month_start,month_lab,cases,deaths
Indonesia,IDN,SEARO,2023/8/1,2023-08,0,0
Indonesia,IDN,SEARO,2023/9/1,2023-09,0,0
Indonesia,IDN,SEARO,2023/10/1,2023-10,29,0
Indonesia,IDN,SEARO,2023/11/1,2023-11,30,0
Indonesia,IDN,SEARO,2023/12/1,2023-12,13,0
Indonesia,IDN,SEARO,2024/1/1,2024-01,7,0
Indonesia,IDN,SEARO,2024/2/1,2024-02,4,0
Indonesia,IDN,SEARO,2024/3/1,2024-03,0,0
Indonesia,IDN,SEARO,2024/4/1,2024-04,2,0
Indonesia,IDN,SEARO,2024/5/1,2024-05,1,0
Indonesia,IDN,SEARO,2024/6/1,2024-06,1,0
Indonesia,IDN,SEARO,2024/7/1,2024-07,0,0
Indonesia,IDN,SEARO,2024/8/1,2024-08,0,0
Indonesia,IDN,SEARO,2024/9/1,2024-09,0,0
Iran (Islamic Republic of),IRN,EMRO,2022/8/1,2022-08,1,0
Ireland,IRL,EURO,2022/5/1,2022-05,9,0
Ireland,IRL,EURO,2022/6/1,2022-06,30,0
Ireland,IRL,EURO,2022/7/1,2022-07,46,0
Ireland,IRL,EURO,2022/8/1,2022-08,59,0
Ireland,IRL,EURO,2022/9/1,2022-09,39,0
Ireland,IRL,EURO,2022/10/1,2022-10,23,0
Ireland,IRL,EURO,2022/11/1,2022-11,14,0
Ireland,IRL,EURO,2022/12/1,2022-12,5,0
Ireland,IRL,EURO,2023/1/1,2023-01,3,0
Ireland,IRL,EURO,2023/2/1,2023-02,0,0
Ireland,IRL,EURO,2023/3/1,2023-03,0,0
Ireland,IRL,EURO,2023/4/1,2023-04,0,0
Ireland,IRL,EURO,2023/5/1,2023-05,1,0
Ireland,IRL,EURO,2023/6/1,2023-06,0,0
Ireland,IRL,EURO,2023/7/1,2023-07,0,0
Ireland,IRL,EURO,2023/8/1,2023-08,0,0
Ireland,IRL,EURO,2023/9/1,2023-09,10,0
Ireland,IRL,EURO,2023/10/1,2023-10,3,0
Ireland,IRL,EURO,2023/11/1,2023-11,2,0
Ireland,IRL,EURO,2023/12/1,2023-12,0,0
Ireland,IRL,EURO,2024/1/1,2024-01,0,0
Ireland,IRL,EURO,2024/2/1,2024-02,1,0
Ireland,IRL,EURO,2024/3/1,2024-03,0,0
Ireland,IRL,EURO,2024/4/1,2024-04,1,0
Ireland,IRL,EURO,2024/5/1,2024-05,1,0
Ireland,IRL,EURO,2024/6/1,2024-06,2,0
Ireland,IRL,EURO,2024/7/1,2024-07,0,0
Ireland,IRL,EURO,2024/8/1,2024-08,1,0
Ireland,IRL,EURO,2024/9/1,2024-09,3,0
Israel,ISR,EURO,2022/5/1,2022-05,2,0
Israel,ISR,EURO,2022/6/1,2022-06,40,0
Israel,ISR,EURO,2022/7/1,2022-07,79,0
Israel,ISR,EURO,2022/8/1,2022-08,113,0
Israel,ISR,EURO,2022/9/1,2022-09,16,0
Israel,ISR,EURO,2022/10/1,2022-10,12,0
Israel,ISR,EURO,2022/11/1,2022-11,0,0
Israel,ISR,EURO,2022/12/1,2022-12,0,0
Israel,ISR,EURO,2023/1/1,2023-01,0,0
Israel,ISR,EURO,2023/2/1,2023-02,0,0
Israel,ISR,EURO,2023/3/1,2023-03,0,0
Israel,ISR,EURO,2023/4/1,2023-04,0,0
Israel,ISR,EURO,2023/5/1,2023-05,0,0
Israel,ISR,EURO,2023/6/1,2023-06,1,0
Israel,ISR,EURO,2023/7/1,2023-07,0,0
Israel,ISR,EURO,2023/8/1,2023-08,0,0
Israel,ISR,EURO,2023/9/1,2023-09,0,0
Israel,ISR,EURO,2023/10/1,2023-10,-1,0
Israel,ISR,EURO,2023/11/1,2023-11,0,0
Israel,ISR,EURO,2023/12/1,2023-12,13,0
Israel,ISR,EURO,2024/1/1,2024-01,0,0
Israel,ISR,EURO,2024/2/1,2024-02,18,0
Israel,ISR,EURO,2024/3/1,2024-03,0,0
Israel,ISR,EURO,2024/4/1,2024-04,1,0
Israel,ISR,EURO,2024/5/1,2024-05,18,0
Israel,ISR,EURO,2024/6/1,2024-06,2,0
Israel,ISR,EURO,2024/7/1,2024-07,3,0
Israel,ISR,EURO,2024/8/1,2024-08,4,0
Israel,ISR,EURO,2024/9/1,2024-09,4,0
Italy,ITA,EURO,2022/5/1,2022-05,14,0
Italy,ITA,EURO,2022/6/1,2022-06,145,0
Italy,ITA,EURO,2022/7/1,2022-07,267,0
Italy,ITA,EURO,2022/8/1,2022-08,334,0
Italy,ITA,EURO,2022/9/1,2022-09,90,0
Italy,ITA,EURO,2022/10/1,2022-10,44,0
Italy,ITA,EURO,2022/11/1,2022-11,26,0
Italy,ITA,EURO,2022/12/1,2022-12,18,0
Italy,ITA,EURO,2023/1/1,2023-01,16,0
Italy,ITA,EURO,2023/2/1,2023-02,3,0
Italy,ITA,EURO,2023/3/1,2023-03,0,0
Italy,ITA,EURO,2023/4/1,2023-04,0,0
Italy,ITA,EURO,2023/5/1,2023-05,0,0
Italy,ITA,EURO,2023/6/1,2023-06,0,0
Italy,ITA,EURO,2023/7/1,2023-07,0,0
Italy,ITA,EURO,2023/8/1,2023-08,1,0
Italy,ITA,EURO,2023/9/1,2023-09,5,0
Italy,ITA,EURO,2023/10/1,2023-10,3,0
Italy,ITA,EURO,2023/11/1,2023-11,6,0
Italy,ITA,EURO,2023/12/1,2023-12,17,0
Italy,ITA,EURO,2024/1/1,2024-01,26,0
Italy,ITA,EURO,2024/2/1,2024-02,13,0
Italy,ITA,EURO,2024/3/1,2024-03,14,0
Italy,ITA,EURO,2024/4/1,2024-04,1,0
Italy,ITA,EURO,2024/5/1,2024-05,4,0
Italy,ITA,EURO,2024/6/1,2024-06,2,0
Italy,ITA,EURO,2024/7/1,2024-07,7,0
Italy,ITA,EURO,2024/8/1,2024-08,1,0
Italy,ITA,EURO,2024/9/1,2024-09,5,0
Jamaica,JAM,AMRO,2022/7/1,2022-07,2,0
Jamaica,JAM,AMRO,2022/8/1,2022-08,11,0
Jamaica,JAM,AMRO,2022/9/1,2022-09,1,0
Jamaica,JAM,AMRO,2022/10/1,2022-10,2,0
Jamaica,JAM,AMRO,2022/11/1,2022-11,2,0
Jamaica,JAM,AMRO,2022/12/1,2022-12,0,0
Jamaica,JAM,AMRO,2023/1/1,2023-01,0,0
Jamaica,JAM,AMRO,2023/2/1,2023-02,1,0
Jamaica,JAM,AMRO,2023/3/1,2023-03,2,0
Jamaica,JAM,AMRO,2023/4/1,2023-04,0,0
Jamaica,JAM,AMRO,2023/5/1,2023-05,0,0
Jamaica,JAM,AMRO,2023/6/1,2023-06,0,0
Jamaica,JAM,AMRO,2023/7/1,2023-07,0,0
Jamaica,JAM,AMRO,2023/8/1,2023-08,0,0
Jamaica,JAM,AMRO,2023/9/1,2023-09,0,0
Jamaica,JAM,AMRO,2023/10/1,2023-10,0,0
Jamaica,JAM,AMRO,2023/11/1,2023-11,0,0
Jamaica,JAM,AMRO,2023/12/1,2023-12,0,0
Jamaica,JAM,AMRO,2024/1/1,2024-01,0,0
Jamaica,JAM,AMRO,2024/2/1,2024-02,0,0
Jamaica,JAM,AMRO,2024/3/1,2024-03,0,0
Jamaica,JAM,AMRO,2024/4/1,2024-04,0,0
Jamaica,JAM,AMRO,2024/5/1,2024-05,0,0
Jamaica,JAM,AMRO,2024/6/1,2024-06,0,0
Jamaica,JAM,AMRO,2024/7/1,2024-07,0,0
Jamaica,JAM,AMRO,2024/8/1,2024-08,0,0
Jamaica,JAM,AMRO,2024/9/1,2024-09,0,0
Japan,JPN,WPRO,2022/1/1,2022-01,0,0
Japan,JPN,WPRO,2022/7/1,2022-07,2,0
Japan,JPN,WPRO,2022/8/1,2022-08,2,0
Japan,JPN,WPRO,2022/9/1,2022-09,2,0
Japan,JPN,WPRO,2022/10/1,2022-10,1,0
Japan,JPN,WPRO,2022/12/1,2022-12,1,0
Japan,JPN,WPRO,2023/1/1,2023-01,7,0
Japan,JPN,WPRO,2023/2/1,2023-02,7,0
Japan,JPN,WPRO,2023/3/1,2023-03,60,0
Japan,JPN,WPRO,2023/4/1,2023-04,39,0
Japan,JPN,WPRO,2023/5/1,2023-05,42,0
Japan,JPN,WPRO,2023/6/1,2023-06,23,0
Japan,JPN,WPRO,2023/7/1,2023-07,8,0
Japan,JPN,WPRO,2023/8/1,2023-08,1,0
Japan,JPN,WPRO,2023/9/1,2023-09,11,0
Japan,JPN,WPRO,2023/10/1,2023-10,7,0
Japan,JPN,WPRO,2023/11/1,2023-11,12,0
Japan,JPN,WPRO,2023/12/1,2023-12,7,1
Japan,JPN,WPRO,2024/1/1,2024-01,2,0
Japan,JPN,WPRO,2024/2/1,2024-02,6,0
Japan,JPN,WPRO,2024/3/1,2024-03,2,0
Japan,JPN,WPRO,2024/4/1,2024-04,3,0
Japan,JPN,WPRO,2024/5/1,2024-05,2,0
Japan,JPN,WPRO,2024/8/1,2024-08,1,0
Jordan,JOR,EMRO,2022/9/1,2022-09,1,0
Jordan,JOR,EMRO,2024/9/1,2024-09,1,0
Kenya,KEN,AFRO,2024/7/1,2024-07,1,0
Kenya,KEN,AFRO,2024/8/1,2024-08,1,0
Kenya,KEN,AFRO,2024/9/1,2024-09,6,0
Lao People's Democratic Republic,LAO,WPRO,2023/9/1,2023-09,1,0
Latvia,LVA,EURO,2022/6/1,2022-06,2,0
Latvia,LVA,EURO,2022/7/1,2022-07,1,0
Latvia,LVA,EURO,2022/8/1,2022-08,1,0
Latvia,LVA,EURO,2022/9/1,2022-09,1,0
Latvia,LVA,EURO,2022/10/1,2022-10,1,0
Latvia,LVA,EURO,2022/11/1,2022-11,0,0
Latvia,LVA,EURO,2022/12/1,2022-12,0,0
Latvia,LVA,EURO,2023/1/1,2023-01,0,0
Latvia,LVA,EURO,2023/2/1,2023-02,0,0
Latvia,LVA,EURO,2023/3/1,2023-03,0,0
Latvia,LVA,EURO,2023/4/1,2023-04,0,0
Latvia,LVA,EURO,2023/5/1,2023-05,0,0
Latvia,LVA,EURO,2023/6/1,2023-06,0,0
Latvia,LVA,EURO,2023/7/1,2023-07,0,0
Latvia,LVA,EURO,2023/8/1,2023-08,0,0
Latvia,LVA,EURO,2023/9/1,2023-09,0,0
Latvia,LVA,EURO,2023/10/1,2023-10,0,0
Latvia,LVA,EURO,2023/11/1,2023-11,0,0
Latvia,LVA,EURO,2023/12/1,2023-12,0,0
Latvia,LVA,EURO,2024/1/1,2024-01,0,0
Latvia,LVA,EURO,2024/2/1,2024-02,0,0
Latvia,LVA,EURO,2024/3/1,2024-03,0,0
Latvia,LVA,EURO,2024/4/1,2024-04,0,0
Latvia,LVA,EURO,2024/5/1,2024-05,0,0
Latvia,LVA,EURO,2024/6/1,2024-06,0,0
Latvia,LVA,EURO,2024/7/1,2024-07,0,0
Latvia,LVA,EURO,2024/8/1,2024-08,0,0
Latvia,LVA,EURO,2024/9/1,2024-09,0,0
Lebanon,LBN,EMRO,2022/6/1,2022-06,1,0
Lebanon,LBN,EMRO,2022/7/1,2022-07,3,0
Lebanon,LBN,EMRO,2022/8/1,2022-08,2,0
Lebanon,LBN,EMRO,2022/9/1,2022-09,5,0
Lebanon,LBN,EMRO,2022/10/1,2022-10,7,0
Lebanon,LBN,EMRO,2022/11/1,2022-11,6,0
Lebanon,LBN,EMRO,2023/1/1,2023-01,2,0
Lebanon,LBN,EMRO,2023/3/1,2023-03,1,0
Liberia,LBR,AFRO,2022/1/1,2022-01,0,0
Liberia,LBR,AFRO,2022/2/1,2022-02,0,0
Liberia,LBR,AFRO,2022/3/1,2022-03,0,0
Liberia,LBR,AFRO,2022/4/1,2022-04,0,0
Liberia,LBR,AFRO,2022/5/1,2022-05,0,0
Liberia,LBR,AFRO,2022/6/1,2022-06,0,0
Liberia,LBR,AFRO,2022/7/1,2022-07,1,0
Liberia,LBR,AFRO,2022/8/1,2022-08,2,0
Liberia,LBR,AFRO,2022/9/1,2022-09,0,0
Liberia,LBR,AFRO,2022/10/1,2022-10,0,0
Liberia,LBR,AFRO,2022/11/1,2022-11,1,0
Liberia,LBR,AFRO,2022/12/1,2022-12,2,0
Liberia,LBR,AFRO,2023/1/1,2023-01,1,0
Liberia,LBR,AFRO,2023/2/1,2023-02,1,0
Liberia,LBR,AFRO,2023/3/1,2023-03,2,0
Liberia,LBR,AFRO,2023/4/1,2023-04,2,0
Liberia,LBR,AFRO,2023/5/1,2023-05,0,0
Liberia,LBR,AFRO,2023/6/1,2023-06,0,0
Liberia,LBR,AFRO,2023/7/1,2023-07,0,0
Liberia,LBR,AFRO,2023/8/1,2023-08,0,0
Liberia,LBR,AFRO,2023/9/1,2023-09,0,0
Liberia,LBR,AFRO,2023/10/1,2023-10,0,0
Liberia,LBR,AFRO,2023/11/1,2023-11,3,0
Liberia,LBR,AFRO,2023/12/1,2023-12,2,0
Liberia,LBR,AFRO,2024/1/1,2024-01,1,0
Liberia,LBR,AFRO,2024/2/1,2024-02,2,0
Liberia,LBR,AFRO,2024/3/1,2024-03,2,0
Liberia,LBR,AFRO,2024/4/1,2024-04,0,0
Liberia,LBR,AFRO,2024/5/1,2024-05,0,0
Liberia,LBR,AFRO,2024/6/1,2024-06,0,0
Liberia,LBR,AFRO,2024/7/1,2024-07,0,0
Liberia,LBR,AFRO,2024/8/1,2024-08,1,0
Liberia,LBR,AFRO,2024/9/1,2024-09,7,0
Lithuania,LTU,EURO,2022/8/1,2022-08,5,0
Lithuania,LTU,EURO,2022/9/1,2022-09,0,0
Lithuania,LTU,EURO,2022/10/1,2022-10,0,0
Lithuania,LTU,EURO,2022/11/1,2022-11,0,0
Lithuania,LTU,EURO,2022/12/1,2022-12,0,0
Lithuania,LTU,EURO,2023/1/1,2023-01,0,0
Lithuania,LTU,EURO,2023/2/1,2023-02,0,0
Lithuania,LTU,EURO,2023/3/1,2023-03,0,0
Lithuania,LTU,EURO,2023/4/1,2023-04,0,0
Lithuania,LTU,EURO,2023/5/1,2023-05,0,0
Lithuania,LTU,EURO,2023/6/1,2023-06,0,0
Lithuania,LTU,EURO,2023/7/1,2023-07,0,0
Lithuania,LTU,EURO,2023/8/1,2023-08,0,0
Lithuania,LTU,EURO,2023/9/1,2023-09,0,0
Lithuania,LTU,EURO,2023/10/1,2023-10,0,0
Lithuania,LTU,EURO,2023/11/1,2023-11,0,0
Lithuania,LTU,EURO,2023/12/1,2023-12,0,0
Lithuania,LTU,EURO,2024/1/1,2024-01,0,0
Lithuania,LTU,EURO,2024/2/1,2024-02,0,0
Lithuania,LTU,EURO,2024/3/1,2024-03,0,0
Lithuania,LTU,EURO,2024/4/1,2024-04,0,0
Lithuania,LTU,EURO,2024/5/1,2024-05,0,0
Lithuania,LTU,EURO,2024/6/1,2024-06,0,0
Lithuania,LTU,EURO,2024/7/1,2024-07,0,0
Lithuania,LTU,EURO,2024/8/1,2024-08,0,0
Lithuania,LTU,EURO,2024/9/1,2024-09,1,0
Luxembourg,LUX,EURO,2022/6/1,2022-06,3,0
Luxembourg,LUX,EURO,2022/7/1,2022-07,20,0
Luxembourg,LUX,EURO,2022/8/1,2022-08,30,0
Luxembourg,LUX,EURO,2022/9/1,2022-09,2,0
Luxembourg,LUX,EURO,2022/10/1,2022-10,0,0
Luxembourg,LUX,EURO,2022/11/1,2022-11,2,0
Luxembourg,LUX,EURO,2022/12/1,2022-12,0,0
Luxembourg,LUX,EURO,2023/1/1,2023-01,0,0
Luxembourg,LUX,EURO,2023/2/1,2023-02,0,0
Luxembourg,LUX,EURO,2023/3/1,2023-03,0,0
Luxembourg,LUX,EURO,2023/4/1,2023-04,0,0
Luxembourg,LUX,EURO,2023/5/1,2023-05,0,0
Luxembourg,LUX,EURO,2023/6/1,2023-06,0,0
Luxembourg,LUX,EURO,2023/7/1,2023-07,0,0
Luxembourg,LUX,EURO,2023/8/1,2023-08,2,0
Luxembourg,LUX,EURO,2023/9/1,2023-09,0,0
Luxembourg,LUX,EURO,2023/10/1,2023-10,1,0
Luxembourg,LUX,EURO,2023/11/1,2023-11,0,0
Luxembourg,LUX,EURO,2023/12/1,2023-12,0,0
Luxembourg,LUX,EURO,2024/1/1,2024-01,0,0
Luxembourg,LUX,EURO,2024/2/1,2024-02,1,0
Luxembourg,LUX,EURO,2024/3/1,2024-03,0,0
Luxembourg,LUX,EURO,2024/4/1,2024-04,0,0
Luxembourg,LUX,EURO,2024/5/1,2024-05,0,0
Luxembourg,LUX,EURO,2024/6/1,2024-06,0,0
Luxembourg,LUX,EURO,2024/7/1,2024-07,0,0
Luxembourg,LUX,EURO,2024/8/1,2024-08,0,0
Luxembourg,LUX,EURO,2024/9/1,2024-09,0,0
Malaysia,MYS,WPRO,2023/8/1,2023-08,2,0
Malaysia,MYS,WPRO,2023/10/1,2023-10,2,0
Malaysia,MYS,WPRO,2023/11/1,2023-11,5,0
Malaysia,MYS,WPRO,2024/9/1,2024-09,1,0
Malta,MLT,EURO,2022/5/1,2022-05,1,0
Malta,MLT,EURO,2022/6/1,2022-06,5,0
Malta,MLT,EURO,2022/7/1,2022-07,11,0
Malta,MLT,EURO,2022/8/1,2022-08,14,0
Malta,MLT,EURO,2022/9/1,2022-09,2,0
Malta,MLT,EURO,2022/10/1,2022-10,0,0
Malta,MLT,EURO,2022/11/1,2022-11,0,0
Malta,MLT,EURO,2022/12/1,2022-12,0,0
Malta,MLT,EURO,2023/1/1,2023-01,0,0
Malta,MLT,EURO,2023/2/1,2023-02,0,0
Malta,MLT,EURO,2023/3/1,2023-03,1,0
Malta,MLT,EURO,2023/4/1,2023-04,0,0
Malta,MLT,EURO,2023/5/1,2023-05,0,0
Malta,MLT,EURO,2023/6/1,2023-06,0,0
Malta,MLT,EURO,2023/7/1,2023-07,0,0
Malta,MLT,EURO,2023/8/1,2023-08,0,0
Malta,MLT,EURO,2023/9/1,2023-09,0,0
Malta,MLT,EURO,2023/10/1,2023-10,1,0
Malta,MLT,EURO,2023/11/1,2023-11,0,0
Malta,MLT,EURO,2023/12/1,2023-12,0,0
Malta,MLT,EURO,2024/1/1,2024-01,0,0
Malta,MLT,EURO,2024/2/1,2024-02,0,0
Malta,MLT,EURO,2024/3/1,2024-03,0,0
Malta,MLT,EURO,2024/4/1,2024-04,0,0
Malta,MLT,EURO,2024/5/1,2024-05,0,0
Malta,MLT,EURO,2024/6/1,2024-06,0,0
Malta,MLT,EURO,2024/7/1,2024-07,0,0
Malta,MLT,EURO,2024/8/1,2024-08,2,0
Malta,MLT,EURO,2024/9/1,2024-09,0,0
Martinique,MTQ,AMRO,2022/7/1,2022-07,1,0
Martinique,MTQ,AMRO,2022/8/1,2022-08,0,0
Martinique,MTQ,AMRO,2022/9/1,2022-09,0,0
Martinique,MTQ,AMRO,2022/10/1,2022-10,0,0
Martinique,MTQ,AMRO,2022/11/1,2022-11,0,0
Martinique,MTQ,AMRO,2022/12/1,2022-12,0,0
Martinique,MTQ,AMRO,2023/1/1,2023-01,6,0
Martinique,MTQ,AMRO,2023/2/1,2023-02,0,0
Martinique,MTQ,AMRO,2023/3/1,2023-03,0,0
Martinique,MTQ,AMRO,2023/4/1,2023-04,0,0
Martinique,MTQ,AMRO,2023/5/1,2023-05,0,0
Martinique,MTQ,AMRO,2023/6/1,2023-06,0,0
Martinique,MTQ,AMRO,2023/7/1,2023-07,0,0
Martinique,MTQ,AMRO,2023/8/1,2023-08,0,0
Martinique,MTQ,AMRO,2023/9/1,2023-09,0,0
Martinique,MTQ,AMRO,2023/10/1,2023-10,0,0
Martinique,MTQ,AMRO,2023/11/1,2023-11,0,0
Martinique,MTQ,AMRO,2023/12/1,2023-12,0,0
Martinique,MTQ,AMRO,2024/1/1,2024-01,0,0
Martinique,MTQ,AMRO,2024/2/1,2024-02,0,0
Martinique,MTQ,AMRO,2024/3/1,2024-03,0,0
Martinique,MTQ,AMRO,2024/4/1,2024-04,0,0
Martinique,MTQ,AMRO,2024/5/1,2024-05,0,0
Martinique,MTQ,AMRO,2024/6/1,2024-06,0,0
Martinique,MTQ,AMRO,2024/7/1,2024-07,0,0
Martinique,MTQ,AMRO,2024/8/1,2024-08,0,0
Martinique,MTQ,AMRO,2024/9/1,2024-09,0,0
Mexico,MEX,AMRO,2022/5/1,2022-05,4,0
Mexico,MEX,AMRO,2022/6/1,2022-06,35,0
Mexico,MEX,AMRO,2022/7/1,2022-07,184,1
Mexico,MEX,AMRO,2022/8/1,2022-08,1026,3
Mexico,MEX,AMRO,2022/9/1,2022-09,1133,9
Mexico,MEX,AMRO,2022/10/1,2022-10,774,4
Mexico,MEX,AMRO,2022/11/1,2022-11,474,8
Mexico,MEX,AMRO,2022/12/1,2022-12,143,0
Mexico,MEX,AMRO,2023/1/1,2023-01,155,3
Mexico,MEX,AMRO,2023/2/1,2023-02,53,3
Mexico,MEX,AMRO,2023/3/1,2023-03,24,1
Mexico,MEX,AMRO,2023/4/1,2023-04,16,2
Mexico,MEX,AMRO,2023/5/1,2023-05,10,0
Mexico,MEX,AMRO,2023/6/1,2023-06,13,0
Mexico,MEX,AMRO,2023/7/1,2023-07,9,0
Mexico,MEX,AMRO,2023/8/1,2023-08,9,0
Mexico,MEX,AMRO,2023/9/1,2023-09,3,0
Mexico,MEX,AMRO,2023/10/1,2023-10,5,0
Mexico,MEX,AMRO,2023/11/1,2023-11,9,0
Mexico,MEX,AMRO,2023/12/1,2023-12,0,0
Mexico,MEX,AMRO,2024/1/1,2024-01,4,0
Mexico,MEX,AMRO,2024/2/1,2024-02,1,0
Mexico,MEX,AMRO,2024/3/1,2024-03,4,0
Mexico,MEX,AMRO,2024/4/1,2024-04,9,0
Mexico,MEX,AMRO,2024/5/1,2024-05,17,0
Mexico,MEX,AMRO,2024/6/1,2024-06,11,0
Mexico,MEX,AMRO,2024/7/1,2024-07,8,1
Mexico,MEX,AMRO,2024/8/1,2024-08,31,0
Mexico,MEX,AMRO,2024/9/1,2024-09,13,0
Monaco,MCO,EURO,2022/8/1,2022-08,3,0
Monaco,MCO,EURO,2022/9/1,2022-09,0,0
Monaco,MCO,EURO,2022/10/1,2022-10,0,0
Monaco,MCO,EURO,2022/11/1,2022-11,0,0
Monaco,MCO,EURO,2022/12/1,2022-12,0,0
Monaco,MCO,EURO,2023/1/1,2023-01,0,0
Monaco,MCO,EURO,2023/2/1,2023-02,0,0
Monaco,MCO,EURO,2023/3/1,2023-03,0,0
Monaco,MCO,EURO,2023/4/1,2023-04,0,0
Monaco,MCO,EURO,2023/5/1,2023-05,0,0
Monaco,MCO,EURO,2023/6/1,2023-06,0,0
Monaco,MCO,EURO,2023/7/1,2023-07,0,0
Monaco,MCO,EURO,2023/8/1,2023-08,0,0
Monaco,MCO,EURO,2023/9/1,2023-09,0,0
Monaco,MCO,EURO,2023/10/1,2023-10,0,0
Monaco,MCO,EURO,2023/11/1,2023-11,0,0
Monaco,MCO,EURO,2023/12/1,2023-12,0,0
Monaco,MCO,EURO,2024/1/1,2024-01,0,0
Monaco,MCO,EURO,2024/2/1,2024-02,0,0
Monaco,MCO,EURO,2024/3/1,2024-03,0,0
Monaco,MCO,EURO,2024/4/1,2024-04,0,0
Monaco,MCO,EURO,2024/5/1,2024-05,0,0
Monaco,MCO,EURO,2024/6/1,2024-06,0,0
Monaco,MCO,EURO,2024/7/1,2024-07,0,0
Monaco,MCO,EURO,2024/8/1,2024-08,0,0
Monaco,MCO,EURO,2024/9/1,2024-09,0,0
Montenegro,MNE,EURO,2022/7/1,2022-07,1,0
Montenegro,MNE,EURO,2022/8/1,2022-08,1,0
Montenegro,MNE,EURO,2022/9/1,2022-09,0,0
Montenegro,MNE,EURO,2022/10/1,2022-10,0,0
Montenegro,MNE,EURO,2022/11/1,2022-11,0,0
Montenegro,MNE,EURO,2022/12/1,2022-12,0,0
Montenegro,MNE,EURO,2023/1/1,2023-01,0,0
Montenegro,MNE,EURO,2023/2/1,2023-02,0,0
Montenegro,MNE,EURO,2023/3/1,2023-03,0,0
Montenegro,MNE,EURO,2023/4/1,2023-04,0,0
Montenegro,MNE,EURO,2023/5/1,2023-05,0,0
Montenegro,MNE,EURO,2023/6/1,2023-06,0,0
Montenegro,MNE,EURO,2023/7/1,2023-07,0,0
Montenegro,MNE,EURO,2023/8/1,2023-08,0,0
Montenegro,MNE,EURO,2023/9/1,2023-09,0,0
Montenegro,MNE,EURO,2023/10/1,2023-10,0,0
Montenegro,MNE,EURO,2023/11/1,2023-11,0,0
Montenegro,MNE,EURO,2023/12/1,2023-12,0,0
Montenegro,MNE,EURO,2024/1/1,2024-01,0,0
Montenegro,MNE,EURO,2024/2/1,2024-02,0,0
Montenegro,MNE,EURO,2024/3/1,2024-03,0,0
Montenegro,MNE,EURO,2024/4/1,2024-04,0,0
Montenegro,MNE,EURO,2024/5/1,2024-05,0,0
Montenegro,MNE,EURO,2024/6/1,2024-06,0,0
Montenegro,MNE,EURO,2024/7/1,2024-07,0,0
Montenegro,MNE,EURO,2024/8/1,2024-08,0,0
Montenegro,MNE,EURO,2024/9/1,2024-09,0,0
Morocco,MAR,EMRO,2022/6/1,2022-06,1,0
Morocco,MAR,EMRO,2022/8/1,2022-08,2,0
Morocco,MAR,EMRO,2023/10/1,2023-10,1,0
Morocco,MAR,EMRO,2024/3/1,2024-03,1,0
Morocco,MAR,EMRO,2024/9/1,2024-09,1,0
Mozambique,MOZ,AFRO,2022/1/1,2022-01,0,0
Mozambique,MOZ,AFRO,2022/2/1,2022-02,0,0
Mozambique,MOZ,AFRO,2022/3/1,2022-03,0,0
Mozambique,MOZ,AFRO,2022/4/1,2022-04,0,0
Mozambique,MOZ,AFRO,2022/5/1,2022-05,0,0
Mozambique,MOZ,AFRO,2022/6/1,2022-06,0,0
Mozambique,MOZ,AFRO,2022/7/1,2022-07,0,0
Mozambique,MOZ,AFRO,2022/8/1,2022-08,0,0
Mozambique,MOZ,AFRO,2022/9/1,2022-09,0,0
Mozambique,MOZ,AFRO,2022/10/1,2022-10,1,1
Mozambique,MOZ,AFRO,2022/11/1,2022-11,0,0
Mozambique,MOZ,AFRO,2022/12/1,2022-12,0,0
Mozambique,MOZ,AFRO,2023/1/1,2023-01,0,0
Mozambique,MOZ,AFRO,2023/2/1,2023-02,0,0
Mozambique,MOZ,AFRO,2023/3/1,2023-03,0,0
Mozambique,MOZ,AFRO,2023/4/1,2023-04,0,0
Mozambique,MOZ,AFRO,2023/5/1,2023-05,0,0
Mozambique,MOZ,AFRO,2023/6/1,2023-06,0,0
Mozambique,MOZ,AFRO,2023/7/1,2023-07,0,0
Mozambique,MOZ,AFRO,2023/8/1,2023-08,0,0
Mozambique,MOZ,AFRO,2023/9/1,2023-09,0,0
Mozambique,MOZ,AFRO,2023/10/1,2023-10,0,0
Mozambique,MOZ,AFRO,2023/11/1,2023-11,0,0
Mozambique,MOZ,AFRO,2023/12/1,2023-12,0,0
Mozambique,MOZ,AFRO,2024/1/1,2024-01,0,0
Mozambique,MOZ,AFRO,2024/2/1,2024-02,0,0
Mozambique,MOZ,AFRO,2024/3/1,2024-03,0,0
Mozambique,MOZ,AFRO,2024/4/1,2024-04,0,0
Mozambique,MOZ,AFRO,2024/5/1,2024-05,0,0
Mozambique,MOZ,AFRO,2024/6/1,2024-06,0,0
Mozambique,MOZ,AFRO,2024/7/1,2024-07,0,0
Mozambique,MOZ,AFRO,2024/8/1,2024-08,0,0
Mozambique,MOZ,AFRO,2024/9/1,2024-09,0,0
Nepal,NPL,SEARO,2023/6/1,2023-06,1,0
Nepal,NPL,SEARO,2023/7/1,2023-07,0,0
Nepal,NPL,SEARO,2023/8/1,2023-08,0,0
Nepal,NPL,SEARO,2023/9/1,2023-09,0,0
Nepal,NPL,SEARO,2023/10/1,2023-10,0,0
Nepal,NPL,SEARO,2023/11/1,2023-11,0,0
